Country,City,Latitude,Longitude
pa,san antonio,8.0833333,-80.9333333
pa,san carlos,8.4833333,-79.95
pa,san felix,8.2833333,-81.8666667
pa,san francisco,8.0666667,-81.3666667
pa,san miguelito,9.0333333,-79.5
pa,san miguel,8.4572222,-78.9369444
pa,santa ana arriba,7.9333333,-80.3666667
pa,santa clara,9.0352778,-79.7522222
pa,santa fe,8.6519444,-78.1491667
pa,santa fe,8.5166667,-81.0833333
pa,santa maria,8.1166667,-80.6666667
pa,santa marta,8.5166667,-82.7
pa,santa rita arriba,9.3377778,-79.78
pa,santa rita,8.8605556,-79.8791667
pa,santiago,8.1,-80.9833333
pa,santo domingo,8.5,-82.7166667
pa,santo domingo,7.75,-80.25
pa,san vicente de bique,8.9166667,-79.6833333
pa,siogui abajo,8.5,-82.6666667
pa,siogui arriba,8.5333333,-82.6833333
pa,sona,8.0166667,-81.3166667
pa,sortova,8.55,-82.65
pa,taboga,8.8,-79.55
pa,tigre,9.4333333,-78.5333333
pa,tijeras,8.4666667,-82.55
pa,tocumen,9.0833333,-79.3833333
pa,tole,8.2333333,-81.6833333
pa,tubuala,9.5166667,-79.0333333
pa,ustupo,9.1333333,-77.9333333
pa,veracruz,8.8833333,-79.6333333
pa,villa carmen,8.8,-79.8666667
pa,villa rosario,8.7833333,-79.8666667
pa,vista alegre,8.9333333,-79.7
pa,vista hermosa,8.5333333,-80.3666667
pa,volcan,8.7666667,-82.6333333
pa,wala,8.9819444,-78.0583333
pa,yaviza,8.1833333,-77.6833333
pe,abancay,-13.6338889,-72.8813889
pe,acari,-15.4311111,-74.6158333
pe,acobamba,-12.8666667,-74.5666667
pe,acolla,-11.7333333,-75.5666667
pe,aguas verdes,-3.4813889,-80.245
pe,ambo,-10.1308333,-76.2047222
pe,andahuaylas,-13.6605556,-73.3866667
pe,anta,-13.4630556,-72.1552778
pe,arequipa,-16.3988889,-71.535
pe,ascope,-7.7144444,-79.1077778
pe,ayabaca,-4.6333333,-79.7166667
pe,ayacucho,-13.1583333,-74.2238889
pe,ayaviri,-14.8863889,-70.5888889
pe,ayna,-12.65,-73.9166667
pe,azangaro,-14.9166667,-70.2166667
pe,bagua grande,-5.7561111,-78.4411111
pe,bambamarca,-6.6833333,-78.5333333
pe,barranca,-10.75,-77.7666667
pe,barranca,-4.8333333,-76.7
pe,bellavista,-5.6622222,-78.6755556
pe,bellavista,-7.0666667,-76.5333333
pe,bernal,-5.45,-80.75
pe,buenos aires,-5.2608333,-79.9641667
pe,cajabamba,-7.6166667,-78.05
pe,cajamarca,-7.1666667,-78.5166667
pe,cajaruro,-5.7363889,-78.4255556
pe,calca,-13.3333333,-71.95
pe,caleta de carquin,-11.1,-77.6
pe,camana,-16.6227778,-72.7111111
pe,campoverde,-8.4752778,-74.8058333
pe,caraz,-9.0666667,-77.8166667
pe,carhuamayo,-10.9166667,-76.0333333
pe,carhuaz,-9.2666667,-77.6333333
pe,cascas,-7.4833333,-78.8166667
pe,casma,-9.4666667,-78.3166667
pe,catacaos,-5.2666667,-80.6833333
pe,celendin,-6.8702778,-78.1516667
pe,cerro de pasco,-10.6833333,-76.2666667
pe,chachapoyas,-6.2166667,-77.85
pe,chancay,-11.5597222,-77.2711111
pe,chaupimarca,-10.4069444,-76.4619444
pe,chazuta,-6.5741667,-76.1366667
pe,chepen,-7.2166667,-79.45
pe,chicama,-7.7025,-79.4391667
pe,chicla,-11.7063889,-76.2683333
pe,chiclayo,-6.7736111,-79.8416667
pe,chilca,-12.5333333,-76.7333333
pe,chimbote,-9.0833333,-78.6
pe,chincha alta,-13.45,-76.1333333
pe,chivay,-15.6383333,-71.6011111
pe,chocope,-7.7913889,-79.2216667
pe,chongoyape,-6.6405556,-79.3891667
pe,chosica,-11.9430556,-76.7094444
pe,chota,-6.55,-78.65
pe,chulucanas,-5.0925,-80.1625
pe,chupaca,-12.0666667,-75.2833333
pe,cocachacra,-17.0883333,-71.7575
pe,colan,-5.0027778,-81.0547222
pe,concepcion,-11.9166667,-75.2833333
pe,contamana,-7.3333333,-75.0166667
pe,coracora,-15.0333333,-73.7833333
pe,corrales,-15.9336111,-72.6588889
pe,cusco,-13.5183333,-71.9780556
pe,cutervo,-6.3666667,-78.85
pe,desaguadero,-16.5666667,-69.05
pe,el alto,-4.2641667,-81.2183333
pe,eten,-6.9080556,-79.8641667
pe,ferrenafe,-6.6388889,-79.7888889
pe,guadalupe,-7.25,-79.4833333
pe,huacho,-11.1066667,-77.6102778
pe,huallanca,-9.85,-76.9333333
pe,hualmay,-11.0902778,-77.6294444
pe,huamachuco,-7.8,-78.0666667
pe,huancabamba,-5.2444444,-79.4516667
pe,huancavelica,-12.7666667,-74.9833333
pe,huancayo,-12.0666667,-75.2333333
pe,huanta,-12.9333333,-74.25
pe,huanuco,-9.9166667,-76.2333333
pe,huaral,-11.4975,-77.2033333
pe,huaraz,-9.5333333,-77.5333333
pe,huari,-9.3333333,-77.2333333
pe,huarmey,-10.0666667,-78.1666667
pe,huasahuasi,-11.265,-75.6508333
pe,huaura,-11.0647222,-77.6
pe,huayucachi,-12.1333333,-75.2333333
pe,huicungo,-7.2833333,-76.8
pe,iberia,-11.35,-69.5833333
pe,ica,-14.0680556,-75.7255556
pe,ilabaya,-17.4208333,-70.5133333
pe,ilave,-16.0833333,-69.6666667
pe,illimo,-6.475,-79.8541667
pe,ilo,-17.6394444,-71.3375
pe,imperial,-13.0666667,-76.35
pe,iquitos,-3.7480556,-73.2472222
pe,jaen,-5.705,-78.8063889
pe,jauja,-11.8,-75.5
pe,jayanca,-6.3908333,-79.8219444
pe,jepelacio,-6.1166667,-76.95
pe,juanjui,-7.1833333,-76.75
pe,juliaca,-15.5,-70.1333333
pe,juli,-16.2166667,-69.45
pe,junin,-11.1588889,-75.9930556
pe,la arena,-5.3333333,-80.7333333
pe,la brea,-4.2608333,-80.8875
pe,lagunas,-5.2269444,-75.6752778
pe,la huaca,-4.9116667,-80.96
pe,lamas,-6.4166667,-76.5333333
pe,lambayeque,-6.7011111,-79.9061111
pe,lampa,-15.35,-70.3666667
pe,la oroya,-11.5333333,-75.9
pe,la peca,-5.6111111,-78.435
pe,laredo,-8.1,-78.95
pe,las lomas,-4.6533333,-80.2466667
pe,la union,-9.7666667,-76.8
pe,la union,-5.2166667,-80.65
pe,lima,-12.05,-77.05
pe,lircay,-13.0,-74.7166667
pe,llata,-9.4166667,-76.7833333
pe,lluta,-16.0147222,-72.0141667
pe,los aquijes,-14.0958333,-75.6911111
pe,macusani,-14.0833333,-70.4333333
pe,mala,-12.65,-76.6333333
pe,mancora,-4.1041667,-81.0458333
pe,marcavelica,-4.8777778,-80.7052778
pe,marcona,-15.2119444,-75.1102778
pe,matucana,-11.85,-76.4
pe,mazamari,-11.35,-74.5666667
pe,moche,-8.1833333,-79.0333333
pe,mochumi,-6.5469444,-79.8630556
pe,mollendo,-17.0230556,-72.0147222
pe,monsefu,-6.8780556,-79.8722222
pe,moquegua,-17.1955556,-70.9352778
pe,morococha,-11.5997222,-76.1411111
pe,morrope,-6.5416667,-80.0111111
pe,morropon,-5.1822222,-79.9688889
pe,motupe,-6.1519444,-79.7141667
pe,moyobamba,-6.05,-76.9666667
pe,nauta,-4.5333333,-73.55
pe,nazca,-14.8333333,-74.95
pe,nicolas de pierola,-11.95,-76.7
pe,nuevo imperial,-13.0833333,-76.3333333
pe,nunoa,-14.48,-70.6411111
pe,olmos,-5.9847222,-79.7452778
pe,orcopampa,-15.2661111,-72.3416667
pe,orcotuna,-11.9666667,-75.3333333
pe,oropesa,-13.5927778,-71.7719444
pe,otuzco,-7.9,-78.5833333
pe,oxapampa,-10.5666667,-75.4
pe,oyon,-10.6680556,-76.7730556
pe,oyotun,-6.8519444,-79.3036111
pe,pacanga,-7.1666667,-79.5
pe,pacasmayo,-7.4005556,-79.5713889
pe,pacocha,-17.5833333,-71.3333333
pe,paijan,-7.7333333,-79.3022222
pe,paita,-5.0841667,-81.1105556
pe,palpa,-14.5336111,-75.1855556
pe,pampas,-12.4,-74.9
pe,pangoa,-12.1166667,-73.0
pe,papayal,-4.0422222,-80.9580556
pe,paramonga,-10.6666667,-77.8333333
pe,pativilca,-10.7,-77.7833333
pe,paucartambo,-13.3155556,-71.5916667
pe,perene,-10.9666667,-75.2166667
pe,picota,-6.9163889,-76.3330556
pe,picsi,-6.7177778,-79.7697222
pe,pilcomayo,-12.05,-75.2666667
pe,pimentel,-6.8366667,-79.9341667
pe,pisco,-13.7,-76.2166667
pe,piura,-5.2,-80.6333333
pe,pomabamba,-8.8333333,-77.4666667
pe,pucallpa,-8.3825,-74.5380556
pe,pucara,-7.5172222,-77.8452778
pe,pueblo nuevo,-7.1880556,-79.5152778
pe,pueblo nuevo,-5.7166667,-79.8833333
pe,puerto maldonado,-12.6,-69.1833333
pe,puno,-15.8333333,-70.0333333
pe,punta de bombon,-17.1716667,-71.7930556
pe,puquio,-14.7,-74.1333333
pe,putina,-15.4666667,-69.4333333
pe,querecotillo,-4.8377778,-80.6455556
pe,quilmana,-12.95,-76.3833333
pe,quiruvilca,-7.9666667,-78.2
pe,ramon castilla,-4.2569444,-69.9594444
pe,requena,-5.05,-73.8333333
pe,reque,-6.8655556,-79.8177778
pe,ricardo palma,-11.9180556,-76.6663889
pe,rio grande,-14.5197222,-75.2013889
pe,rioja,-6.0833333,-77.15
pe,salas,-6.2747222,-79.6041667
pe,salaverry,-8.2333333,-78.9666667
pe,salitral,-4.8572222,-80.6811111
pe,san agustin,-11.9666667,-75.25
pe,sana,-6.9222222,-79.5841667
pe,san clemente,-13.6666667,-76.15
pe,san ignacio,-5.1458333,-79.0013889
pe,san jeronimo de tunan,-11.95,-75.25
pe,san jeronimo,-13.6505556,-73.365
pe,san jose de sisa,-6.6166667,-76.65
pe,san jose,-6.4147222,-79.8233333
pe,san juan bautista,-14.0108333,-75.7358333
pe,san luis,-12.0666667,-77.0
pe,san miguel de cauri,-10.1,-76.5833333
pe,san miguel,-13.0122222,-73.9805556
pe,san pedro de cajas,-11.2511111,-75.8616667
pe,san pedro de lloc,-7.4327778,-79.5058333
pe,san ramon,-11.1333333,-75.3333333
pe,santa ana,-12.8666667,-72.7166667
pe,santa eulalia,-11.85,-76.6833333
pe,santa lucia,-15.7,-70.6052778
pe,santa maria,-12.0,-76.9
pe,santa rosa,-6.7666667,-79.8333333
pe,santa,-8.9833333,-78.6
pe,santiago de cao,-7.9588889,-79.2391667
pe,santiago de chuco,-8.15,-78.1833333
pe,santiago,-14.1886111,-75.7141667
pe,santo tomas,-14.4455556,-72.0841667
pe,san vicente de canete,-13.0833333,-76.4
pe,saposoa,-6.9333333,-76.8
pe,saquena,-4.6666667,-73.5166667
pe,satipo,-11.2666667,-74.6833333
pe,sauce,-6.6913889,-76.2147222
pe,sayan,-11.1341667,-77.1938889
pe,sechura,-5.5530556,-80.8202778
pe,sicaya,-12.0333333,-75.2833333
pe,sicuani,-14.2694444,-71.2261111
pe,soritor,-6.1,-77.0666667
pe,subtanjalla,-14.0188889,-75.7580556
pe,sullana,-4.9038889,-80.6852778
pe,supe,-10.8,-77.7333333
pe,tabalosos,-6.35,-76.6833333
pe,tacna,-18.0055556,-70.2483333
pe,talara,-4.5772222,-81.2719444
pe,talavera,-13.6530556,-73.4288889
pe,tamarindo,-4.8772222,-80.9730556
pe,tambo grande,-4.9269444,-80.3447222
pe,tambopata,-12.7333333,-69.1833333
pe,tambo,-14.55,-73.7666667
pe,tarata,-17.4744444,-70.0327778
pe,tarma,-11.4197222,-75.6908333
pe,tingo maria,-9.3,-75.9833333
pe,tinyahuarco,-10.75,-76.3
pe,tocache,-8.1841667,-76.5125
pe,torata,-17.0769444,-70.8433333
pe,trujillo,-8.1166667,-79.0333333
pe,tucume,-6.51,-79.8583333
pe,tumbes,-3.5666667,-80.4413889
pe,uchiza,-8.4166667,-76.3833333
pe,urcos,-13.6861111,-71.6227778
pe,urubamba,-13.3077778,-72.1152778
pe,vegueta,-11.0233333,-77.6463889
pe,vice,-5.4166667,-80.7833333
pe,vichayal,-4.865,-81.0733333
pe,villa rica,-10.7166667,-75.2833333
pe,viru,-8.4166667,-78.75
pe,vista alegre,-14.0580556,-75.7152778
pe,yanacancha,-10.4666667,-76.5333333
pe,yanahuanca,-10.5166667,-76.4986111
pe,yauya,-8.9833333,-77.3
pe,yungay,-9.15,-77.7333333
pe,yunguyo,-17.1688889,-70.8819444
pe,yura,-16.2508333,-71.6813889
pe,yurimaguas,-5.9,-76.0833333
pe,zarumilla,-3.5030556,-80.2730556
pe,zorritos,-3.6666667,-80.6666667
pf,afaahiti,-17.75,-149.2833333
pf,afareaitu,-17.55,-149.7833333
pf,anau,-16.5166667,-151.7333333
pf,arue,-17.5166667,-149.5
pf,atuona,-9.8,-139.0333333
pf,avera,-22.45,-151.35
pf,faaa,-17.55,-149.6
pf,faanui,-16.4833333,-151.75
pf,faaone,-17.6666667,-149.3
pf,fare,-16.7,-151.0166667
pf,fitii,-16.7333333,-151.0333333
pf,haapiti,-17.5666667,-149.8666667
pf,haapu,-16.7666667,-151.0
pf,hitiaa,-17.6,-149.3
pf,mahaena,-17.5666667,-149.3166667
pf,mahina,-17.5,-149.45
pf,mataiea,-17.7666667,-149.4166667
pf,mataura,-23.3666667,-149.4666667
pf,moerai,-22.4333333,-151.3333333
pf,paea,-17.6833333,-149.5833333
pf,paopao,-17.5,-149.8166667
pf,papara,-17.75,-149.55
pf,papeari,-17.75,-149.35
pf,papeete,-17.5333333,-149.5666667
pf,papetoai,-17.4833333,-149.8666667
pf,pirae,-17.5166667,-149.5333333
pf,pueu,-17.7333333,-149.2166667
pf,punaauia,-17.6333333,-149.6
pf,rikitea,-23.1202778,-134.9691667
pf,tautira,-17.7333333,-149.15
pf,teahupoo,-17.8333333,-149.2666667
pf,teavaro,-17.5,-149.7666667
pf,tevaitoa,-16.7833333,-151.5
pf,tiarei,-17.5333333,-149.3333333
pf,toahotu,-17.75,-149.3166667
pf,uturoa,-16.7333333,-151.4333333
pf,vairao,-17.7833333,-149.2833333
pf,vaitape,-16.5166667,-151.75
pg,aitape,-3.1333333,142.35
pg,alotau,-10.3,150.4166667
pg,ambunti,-4.2333333,142.8333333
pg,angoram,-4.0666667,144.0666667
pg,arawa,-6.2166667,155.55
pg,balimo,-8.05,142.95
pg,buin,-6.8333333,155.7333333
pg,bulolo,-7.2,146.65
pg,daru,-9.0833333,143.2
pg,finschhafen,-6.6,147.85
pg,goroka,-6.0833333,145.3833333
pg,ialibu,-6.2833333,143.9833333
pg,kainantu,-6.2833333,145.8666667
pg,kandrian,-6.2166667,149.55
pg,kavieng,-2.5666667,150.8
pg,kerema,-7.9666667,145.7666667
pg,kieta,-6.2166667,155.6333333
pg,kimbe,-5.55,150.15
pg,kiunga,-6.1166667,141.3
pg,kokoda,-8.8833333,147.7333333
pg,kokopo,-4.35,152.2666667
pg,kundiawa,-6.0166667,144.9666667
pg,lae,-6.7333333,147.0
pg,laiagam,-5.2833333,143.7666667
pg,lorengau,-2.0166667,147.2666667
pg,madang,-5.2166667,145.8
pg,mendi,-6.15,143.65
pg,morehead,-8.55,141.65
pg,mount hagen,-5.8666667,144.2166667
pg,namatanai,-3.6666667,152.4333333
pg,panguna,-6.25,155.5
pg,popondetta,-8.7666667,148.2333333
pg,porgera,-5.4666667,143.2
pg,port moresby,-9.4647222,147.1925
pg,rabaul,-4.2,152.1833333
pg,samarai,-10.6166667,150.6666667
pg,tari,-5.7,142.95
pg,vanimo,-2.6666667,141.2666667
pg,wabag,-5.4833333,143.7
pg,wau,-7.3333333,146.7166667
pg,wewak,-3.55,143.6333333
ph,abaca,9.9204,124.5051
ph,abaca,11.1342,122.7156
ph,abangay,10.966667,122.65
ph,abiera,11.5749,122.09
ph,abilay,10.733333,122.5
ph,abis,9.7173,122.9438
ph,aborlan,9.435158,118.549199
ph,abra de ilog,13.4437,120.7291
ph,abucay,14.722222,120.538333
ph,abucay,12.9403,123.6727
ph,abucayan,9.929,123.9146
ph,abulug,18.445278,121.453333
ph,abut,17.352328,121.603645
ph,abuyog,10.747,125.0107
ph,abuyog,12.9461,124.0519
ph,abuyon,13.6,122.533333
ph,acao,16.525556,120.376389
ph,accusilian,17.7543,121.4723
ph,acli,15.124,120.6428
ph,adela,12.441643,120.972913
ph,adlay,9.409722,125.8975
ph,adtuyon,7.811944,124.854444
ph,aga,14.096499,120.80217
ph,aganan,10.783333,122.533333
ph,agay,9.053611,125.586667
ph,agbannawag,15.6792,121.0833
ph,agbannawag,17.374927,121.549346
ph,agdangan,13.8751,121.9136
ph,aggugaddan,17.705406,121.810648
ph,aglalana,11.1803,122.6574
ph,aglayan,8.055,125.134167
ph,agno,16.1161,119.7993
ph,agoo,16.083333,120.1
ph,agpangi,10.577158,123.423202
ph,aguada,12.816667,123.833333
ph,aguilar,15.8884,120.2378
ph,aguining,10.0861,124.5944
ph,aguisan,10.1603,122.8615
ph,agutaya,11.148,120.9417
ph,ajuy,11.1724,123.0197
ph,akle,15.0482,121.0733
ph,alabat,14.101,122.0125
ph,alabel,6.101792,125.290478
ph,alac,15.9877,120.8065
ph,alacaygan,10.840141,123.058304
ph,alacaygan,10.86324,123.082704
ph,alad,12.616824,122.247513
ph,alae,8.424444,124.812778
ph,alamada,7.333333,124.566667
ph,alaminos,14.063914,121.246488
ph,alaminos,16.1547,119.9805
ph,alangalang,11.206111,124.846667
ph,alangilan,9.2793,122.8789
ph,alangilanan,9.642,123.1059
ph,alanib,8.027778,124.986111
ph,alannay,18.057387,121.577551
ph,alayao,14.2818,122.5524
ph,albuera,10.9158,124.6945
ph,albuquerque,9.608056,123.958056
ph,alcala,17.902096,121.65595
ph,alcala,15.847222,120.524167
ph,alcantara,9.975556,123.406111
ph,alcantara,12.2589,122.0544
ph,alcoy,9.7102,123.5067
ph,alegria,8.506667,126.011944
ph,alegria,9.7289,123.3398
ph,alegria,12.3984,124.3261
ph,alegria,10.643455,123.083603
ph,alegria,9.466944,125.577222
ph,alejal,7.384167,125.66
ph,alfaco,10.24378,123.6825
ph,alfonso,14.140833,120.853889
ph,algeciras,11.4154,120.8168
ph,aliaga,15.5,120.843
ph,aliang,14.283333,120.883333
ph,alibagu,17.1,121.85
ph,alibog,12.229056,121.228112
ph,alibunan,11.146523,122.459106
ph,alicante,10.897038,123.018504
ph,alicia,9.8949,124.4422
ph,alicia,7.513889,122.93
ph,alijis,10.4459,122.8599
ph,alim,9.5649,122.4876
ph,alimanguan,10.611774,119.326804
ph,alimodian,10.821389,122.431111
ph,alimono,11.1855,122.7129
ph,alitagtag,13.8645,121.0041
ph,allacapan,18.225977,121.556152
ph,allangigan,17.166667,120.5
ph,allen,12.5006,124.2849
ph,almaguer,16.3497,121.0926
ph,almendras,15.275762,120.698731
ph,almeria,11.6197,124.3803
ph,aloguinsan,10.2219,123.5483
ph,aloleng,16.1307,119.7824
ph,altavas,11.538,122.487
ph,alua,15.3076,120.8905
ph,alubijid,8.962778,125.425833
ph,alubijid,8.573333,124.473611
ph,alugan,12.2188,125.4808
ph,alupay,13.841944,121.295833
ph,amacalan,15.5815,120.6112
ph,amadeo,14.170556,120.923611
ph,amaga,8.530833,126.070278
ph,amagbagan,16.0914,120.5232
ph,amas,7.056944,124.983889
ph,ambuclao,16.483333,120.75
ph,ambulong,14.088044,121.061272
ph,amdus,9.8821,123.0972
ph,amio,9.3571,122.9413
ph,amio,9.3992,122.9047
ph,amlimay,16.693773,120.837041
ph,ampatuan,6.866667,124.466667
ph,amucao,15.46405,120.686432
ph,amulung,17.835699,121.723749
ph,amungan,15.3652,119.9582
ph,anahawan,10.3429,124.8782
ph,anakan,8.847778,125.151389
ph,anao,15.1405,120.6926
ph,anda,16.2892,119.95
ph,andalan,5.959444,121.390278
ph,andili,7.462,125.9701
ph,andres bonifacio,10.916667,123.25
ph,angadanan,16.755263,121.748341
ph,angad,17.5849,120.6257
ph,angat,14.9285,121.03
ph,angatel,15.8057,120.3431
ph,angeles,15.1406,120.591
ph,angono,14.5266,121.1536
ph,anibongan,7.393333,125.718889
ph,ani-e,8.613611,124.870556
ph,anilao,12.714022,121.512415
ph,anislag,13.0748,123.703
ph,anito,12.44972,125.288608
ph,anoling,13.2093,123.6761
ph,anonang,11.0578,123.9773
ph,anonang,16.1069,120.4373
ph,anoring,11.25,123.033333
ph,antagan,17.276431,121.904345
ph,anticala,9.004444,125.645278
ph,antipolo,13.3927,123.5231
ph,antipolo,11.166667,123.95
ph,antipolo,15.6181,121.19
ph,antipolo,10.3565,122.9646
ph,antipolo,14.5886,121.1757
ph,anulid,15.8395,120.4967
ph,anuling,14.123882,120.892201
ph,anuling,6.035556,121.006667
ph,apad,13.815,122.7664
ph,apalit,14.953333,120.77
ph,apitong,13.2391,121.2075
ph,aplaya,13.7726,121.0259
ph,aplaya,8.608611,124.768056
ph,aplaya,14.32106,121.113686
ph,aporawan,9.5994,118.3489
ph,apud,13.13928,123.291644
ph,aquino,11.8221,122.1088
ph,araceli,10.5529,119.9913
ph,aramaywan,9.170077,118.187198
ph,aranas,11.5635,122.3901
ph,aranda,10.2365,122.9467
ph,arcangel,11.5395,122.3455
ph,arenas,15.1704,120.6876
ph,aringay,16.394,120.3545
ph,aritao,16.2979,121.0345
ph,armenia,12.253241,123.74361
ph,armenia,15.435352,120.563932
ph,arteche,12.2645,125.4048
ph,asia,9.5506,122.5164
ph,asin,15.8229,120.438
ph,astorga,11.254486,122.801802
ph,astorga,6.907222,125.455833
ph,asturias,10.5669,123.7161
ph,atabayan,10.683333,122.416667
ph,atipuluan,10.513364,122.962102
ph,atok,16.5724,120.6808
ph,atop-atop,11.2322,123.7602
ph,atulayan,17.6648,121.6937
ph,atulayan,17.6342,121.7219
ph,aumbay,7.1026,125.7837
ph,aureliana,10.8849,121.9769
ph,aurora,8.593056,125.8375
ph,aurora,16.99065,121.636643
ph,aurora,13.2322,121.1203
ph,aurora,13.3476,122.5195
ph,aurora,7.9506,123.5826
ph,avila,10.692,122.709
ph,awallan,17.924392,121.91305
ph,awang,7.153056,124.221111
ph,aya,13.8945,121.1139
ph,ayugan,13.5469,123.3217
ph,ayusan,14.016667,121.4
ph,azagra,9.4779,123.1367
ph,baao,13.4549,123.3653
ph,baay,18.1188,120.5753
ph,babag,7.731111,126.070833
ph,bacabac,15.733333,120.416667
ph,bacag,15.93,120.582222
ph,bacalan,11.5464,122.0849
ph,bacarra,18.2529,120.6125
ph,bacayawan,7.766667,124.233333
ph,bacnar,15.8852,120.3415
ph,bacnor,16.983333,121.633333
ph,bacnotan,16.722222,120.3525
ph,baco,13.3573,121.0983
ph,bacolod,8.116667,123.916667
ph,bacolod,12.228544,123.50851
ph,bacolod,8.931667,126.289444
ph,bacolod,10.6677,122.9533
ph,bacon,13.037778,124.041111
ph,bacong,9.7393,124.5656
ph,bacong,9.2464,123.2956
ph,bacoor,14.459027,120.929034
ph,bacsay,15.65,120.333333
ph,bactad,15.979167,120.618611
ph,bacuag,9.6086,125.6387
ph,bacuit,11.185833,119.395556
ph,baculin,7.4525,126.584167
ph,baculongan,16.8,120.8333
ph,baculong,15.5379,120.6385
ph,bacungan,8.1551,122.9311
ph,bacungan,9.9115,118.7036
ph,bacuyangan,9.637,122.4721
ph,badak,6.8275,124.754722
ph,badian,13.031667,123.307778
ph,badian,9.864722,123.396389
ph,badlan,11.1414,122.52
ph,badoc,17.9265,120.4764
ph,badtasan,6.004961,124.612657
ph,bagabag,16.505882,121.190139
ph,bagacay,10.15209,124.258568
ph,bagacay,13.777,123.3032
ph,bagacay,12.9821,124.1415
ph,bagac,14.5962,120.3928
ph,bagahanglad,12.5797,123.6688
ph,bagakay,8.1454,123.8157
ph,bagan,6.925556,124.420278
ph,baganga,7.573889,126.56
ph,bagay,11.1964,124.035
ph,bago,10.5355,122.8357
ph,bagong barrio,14.9,120.95
ph,bagong sikat,12.367447,121.061713
ph,bagong tanza,16.98435,121.612143
ph,bagontapay,6.858889,124.908889
ph,bagroy,10.2031,122.9362
ph,bagtic,9.6864,123.0122
ph,bagting,15.5544,121.2469
ph,bagu,18.422778,121.358333
ph,baguer,7.256111,124.504167
ph,baguinge,16.777666,121.106241
ph,baguio,16.416389,120.593056
ph,bagumbayan,13.45,123.666667
ph,bagumbayan,18.196878,121.663252
ph,bagumbayan,13.4653,123.3899
ph,bagumbayan,10.446,122.8348
ph,bagumbong,14.3413,121.3775
ph,bagupaye,13.539722,122.421944
ph,bahay,13.5437,123.0407
ph,bahay pare,15.0336,120.8817
ph,bahile,9.996,118.7857
ph,baikingon,8.469722,124.571389
ph,bailan,11.433,122.8411
ph,bail,16.2768,120.4209
ph,bais,9.591111,123.122778
ph,bais,9.5375,123.0981
ph,baka,7.276111,124.264167
ph,bakhawan,11.2067,123.9634
ph,bakong,4.891111,119.794167
ph,balabac,7.9868,117.0645
ph,balabagan,7.526389,124.114167
ph,balabag,11.97,121.919167
ph,balabag,10.763333,122.493056
ph,balabag,10.766667,122.533333
ph,balading,13.3906,123.7121
ph,balagon,8.0063,123.2396
ph,balagtas,14.816667,120.866667
ph,balagtas,11.1333,124.5192
ph,balagtasin,13.9018,121.0889
ph,balagunan,7.492222,125.521111
ph,balanacan,13.5289,121.8677
ph,balangbalang,9.056944,125.622778
ph,balangiga,11.109722,125.3875
ph,balangkayan,11.471389,125.510556
ph,balaoan,16.8219,120.4045
ph,balaoang,15.6633,120.5147
ph,balaogan,13.4328,123.2818
ph,balaquid,11.4737,124.5133
ph,balasan,11.4728,123.0878
ph,balas,6.6875,122.138056
ph,balas,15.0335,120.6059
ph,balasing,14.8545,121.0127
ph,balatan,13.321111,123.233333
ph,balatero,13.5021,120.9244
ph,balayang,15.5495,120.6943
ph,balayong,9.4744,123.0623
ph,balaytigui,14.1312,120.6013
ph,balbalan,17.4408,121.2026
ph,balele,14.065321,121.093632
ph,baleno,12.4739,123.4982
ph,balete,13.8754,121.204
ph,balete,13.019167,124.031944
ph,balete,15.646944,120.638333
ph,balibagan,10.8,122.516667
ph,balibago,13.6093,121.2971
ph,baligang,13.1537,123.6432
ph,balila,8.002778,125.013056
ph,balili,7.895,123.7337
ph,balilihan,9.7561,123.973
ph,balinad,13.2926,123.5454
ph,balingasay,16.3573,119.8564
ph,balingcanaway,15.482149,120.685432
ph,balingueo,15.9555,120.4081
ph,balinsasayao,10.681,124.9595
ph,balite,14.9,120.783333
ph,balite,14.166898,120.976849
ph,balite,12.931008,121.470616
ph,balitoc,13.862687,120.635545
ph,baliton,5.743611,125.236389
ph,baliuag,14.954722,120.896944
ph,baliuag,13.5214,123.2016
ph,baliwagan,8.718611,124.790556
ph,baliwagan,10.3971,122.8911
ph,ballesteros,18.4126,121.5152
ph,balocawe,12.2013,123.8426
ph,balocawehay,10.7182,124.9642
ph,baloc,15.6435,120.8852
ph,balogo,13.2871,123.5496
ph,balogo,13.5016,123.0638
ph,balogo,10.1148,123.1706
ph,balogo,15.9898,120.2822
ph,balogo,7.282298,124.463882
ph,baloi,8.117222,124.218611
ph,bal-os,9.4416,122.6257
ph,baloy,15.7533,120.7832
ph,balsic,14.858889,120.483611
ph,balucuc,14.963611,120.837778
ph,balud,10.1476,123.6953
ph,balud,12.036859,123.193509
ph,balugo,10.8868,124.7105
ph,balugo,12.579231,121.439314
ph,balutakay,6.721111,125.351667
ph,balut,14.683333,120.55
ph,balutu,15.29886,120.692831
ph,baluyot,15.8017,120.4621
ph,bamban,15.8414,119.9518
ph,bamban,15.6747,120.3315
ph,bambang,16.3865,121.1066
ph,banaba,14.216667,120.85
ph,banaba,13.8966,121.21
ph,banalo,13.6464,121.1817
ph,banaoang,15.9948,120.424
ph,banaue,16.913559,121.061842
ph,banawang,14.6121,120.39
ph,banaybanay,13.8997,121.1053
